name,way_id,lat,lon,way_border
Công viên Yên Sở,702651470,20.961350797619048,105.8556463904762,"[(20.9550568, 105.8537748), (20.9559952, 105.8555439), (20.9575148, 105.8586048), (20.9582512, 105.8585189), (20.9586161, 105.8616516), (20.9596514, 105.8616612), (20.9602925, 105.8616612), (20.9610382, 105.8616566), (20.9610251, 105.8614558), (20.9615179, 105.8614464), (20.9618101, 105.8614371), (20.9623247, 105.8613764), (20.9628393, 105.8614137), (20.9634236, 105.8614371), (20.9636591, 105.8614324), (20.9639905, 105.859457), (20.9640254, 105.8593122), (20.964117, 105.8585043), (20.964274, 105.8578365), (20.9643307, 105.8573555), (20.9644624, 105.8568035), (20.9647294, 105.8551617), (20.9648981, 105.8540625), (20.9649777, 105.8535327), (20.965096, 105.8527458), (20.9652969, 105.8514101), (20.9654399, 105.8504589), (20.9654398, 105.8504466), (20.965434, 105.8499018), (20.9653997, 105.8497492), (20.9640646, 105.8497681), (20.9622201, 105.8497943), (20.9612651, 105.8498232), (20.9606643, 105.8500281), (20.9596539, 105.850392), (20.9589123, 105.8508131), (20.957975, 105.8513454), (20.9567155, 105.8520104), (20.9551808, 105.8529234), (20.955082, 105.8529259), (20.9550156, 105.8537395), (20.9550568, 105.8537748)]"
Vườn hoa Quán Sứ,704134606,21.02622697857143,105.84538764285716,"[(21.026323, 105.8455011), (21.026303, 105.8455158), (21.0262767, 105.8455205), (21.0262517, 105.8455198), (21.0262231, 105.8455103), (21.0260049, 105.8454452), (21.0259844, 105.8454235), (21.025985, 105.8453875), (21.0260019, 105.8453545), (21.0263383, 105.8451659), (21.0263727, 105.8451693), (21.0263927, 105.8451903), (21.0263973, 105.8452222), (21.026323, 105.8455011)]"
Vườn hoa Cổ Tân,704147262,21.024986730000002,105.857795165,"[(21.0253329, 105.8579785), (21.0248319, 105.8575277), (21.0248001, 105.8574996), (21.0247616, 105.857484), (21.0247204, 105.8574825), (21.024681, 105.8574954), (21.0246475, 105.8575212), (21.0246236, 105.8575572), (21.0246118, 105.8575995), (21.0246134, 105.8576436), (21.0246244, 105.8576874), (21.0247674, 105.858221), (21.0253107, 105.8580612), (21.025325, 105.858057), (21.0253405, 105.8580515), (21.025352, 105.8580391), (21.0253572, 105.8580225), (21.0253548, 105.8580051), (21.0253455, 105.8579908), (21.0253329, 105.8579785)]"
Vườn hoa Lý Thái Tổ,704153590,21.02749301578947,105.85477693157895,"[(21.0276901, 105.8549105), (21.0275702, 105.8557949), (21.0275677, 105.8558111), (21.0275602, 105.8558247), (21.0275493, 105.855835), (21.0275341, 105.8558364), (21.0270765, 105.8557881), (21.027066, 105.855778), (21.0270613, 105.8557656), (21.0271905, 105.8548376), (21.0273474, 105.8536924), (21.0273565, 105.8536724), (21.0273728, 105.8536596), (21.0273956, 105.8536596), (21.0278182, 105.8537246), (21.0278347, 105.8537377), (21.0278428, 105.8537525), (21.0278433, 105.8537705), (21.0276901, 105.8549105)]"
Vườn hoa Ngọc Lâm,704159177,21.04877477333333,105.87601246000001,"[(21.0481899, 105.8752616), (21.0482625, 105.8753179), (21.0483363, 105.8753595), (21.0483764, 105.8753997), (21.0484164, 105.875448), (21.0484365, 105.8755083), (21.0484477, 105.8755861), (21.0484415, 105.8756773), (21.0487556, 105.8762151), (21.0489146, 105.8765692), (21.0489384, 105.8766684), (21.0490322, 105.876836), (21.0491136, 105.8770144), (21.0492713, 105.8773564), (21.0493163, 105.8774006), (21.0493339, 105.8774382), (21.0494715, 105.8775723), (21.0497269, 105.8774355), (21.0497594, 105.8773765), (21.0497469, 105.8773175), (21.0492488, 105.8763117), (21.0489033, 105.8756961), (21.0485666, 105.8750604), (21.0484315, 105.874874), (21.0483901, 105.8748418), (21.0483539, 105.8748311), (21.0483138, 105.8748431), (21.0482913, 105.8748981), (21.0482662, 105.8749974), (21.0481899, 105.8752616)]"
Công viên Bồ Đề Xanh,704250698,21.039661546153848,105.87775154615385,"[(21.0403336, 105.8776261), (21.0398301, 105.8770957), (21.0396883, 105.8770973), (21.0392203, 105.87759), (21.0391638, 105.8776495), (21.0391776, 105.8777789), (21.0393095, 105.8779193), (21.0393561, 105.8779689), (21.0393878, 105.8780027), (21.0396835, 105.8783175), (21.0397929, 105.8783325), (21.040323, 105.8777656), (21.0403336, 105.8776261)]"
Công viên Gia Thuỵ,704252312,21.048535966666666,105.88531773333334,"[(21.0488991, 105.8852698), (21.0487143, 105.8849645), (21.0482099, 105.8853064), (21.0481774, 105.8854339), (21.048316, 105.885662), (21.0488991, 105.8852698)]"
Vườn hoa Gia Quất,704292580,21.053099222222222,105.87893167777777,"[(21.0533127, 105.8784547), (21.0527494, 105.8787964), (21.0528021, 105.8788879), (21.0530273, 105.8793198), (21.0531162, 105.8792634), (21.0530736, 105.8791146), (21.0531713, 105.8790582), (21.0533277, 105.8790354), (21.0533127, 105.8784547)]"
Vườn hoa Trần Quang Diệu,750651737,21.01415045882353,105.82464777058823,"[(21.0140508, 105.8239701), (21.0142219, 105.8241776), (21.0143674, 105.8243162), (21.0142623, 105.8245233), (21.0142066, 105.8246319), (21.0145482, 105.8248703), (21.0146704, 105.8249448), (21.0145524, 105.8251467), (21.0144222, 105.8253872), (21.014277, 105.8252907), (21.0140166, 105.8251727), (21.0138739, 105.825052), (21.0137304, 105.8248489), (21.0136334, 105.8243647), (21.0136591, 105.8243404), (21.0140144, 105.8240045), (21.0140508, 105.8239701)]"
Công viên KĐT Định Công,755359595,20.987075588888885,105.83138311111111,"[(20.987247, 105.8309456), (20.9870366, 105.8306935), (20.986055, 105.8315625), (20.9867411, 105.8324208), (20.9874323, 105.8317342), (20.9873372, 105.8316269), (20.9874523, 105.8314767), (20.9871318, 105.8310422), (20.987247, 105.8309456)]"
Công viên Hoàng Văn Thụ,769918656,20.98634405,105.85094623333333,"[(20.986094, 105.8510222), (20.986128, 105.850608), (20.9868075, 105.8508319), (20.9867334, 105.85114), (20.9862074, 105.8510531), (20.986094, 105.8510222)]"
Công viên Bán đảo Linh Đàm,770272739,20.96375815,105.82851793571429,"[(20.9622715, 105.8283917), (20.9624919, 105.8297894), (20.9653071, 105.8293317), (20.9651938, 105.8283461), (20.9642363, 105.8285384), (20.9642227, 105.8284714), (20.9641626, 105.8283565), (20.9640589, 105.8282649), (20.9639059, 105.8282444), (20.9638102, 105.8282956), (20.9636476, 105.8283469), (20.9635806, 105.8283059), (20.9634535, 105.8281765), (20.9622715, 105.8283917)]"
Văn Quán Lake Park,770299541,20.976971911764707,105.79143401470589,"[(20.9764411, 105.7908302), (20.9747602, 105.7919596), (20.9751503, 105.7925774), (20.9752766, 105.7926775), (20.9755183, 105.7927893), (20.9757106, 105.7928422), (20.9758299, 105.7928447), (20.9759908, 105.7928246), (20.9761172, 105.792754), (20.976282, 105.7927716), (20.9764029, 105.7927422), (20.9766721, 105.792548), (20.9768479, 105.7923303), (20.9770072, 105.7922185), (20.9772489, 105.7920126), (20.9777094, 105.7915515), (20.9778999, 105.791585), (20.9791114, 105.7906946), (20.9792013, 105.7904809), (20.9791786, 105.7902902), (20.9791325, 105.7901828), (20.9787334, 105.7895784), (20.9784076, 105.7897571), (20.9780207, 105.7899647), (20.9777534, 105.7901428), (20.9771844, 105.7905666), (20.9770899, 105.7906528), (20.9767914, 105.7908739), (20.9767489, 105.7910219), (20.9767041, 105.7909697), (20.9766236, 105.7909649), (20.9765515, 105.7910015), (20.9765059, 105.7909243), (20.9764411, 105.7908302)]"
Vườn hoa Việt Kiều,770299542,20.984239421052628,105.7851207263158,"[(20.9844659, 105.784445), (20.9844349, 105.7844808), (20.9844235, 105.784558), (20.9844425, 105.784806), (20.9844463, 105.7849971), (20.9844121, 105.7851516), (20.9843286, 105.7853183), (20.9842148, 105.7854606), (20.9841047, 105.7855663), (20.9833659, 105.7858527), (20.9833417, 105.7859322), (20.9833569, 105.7859769), (20.9839452, 105.7864281), (20.9845102, 105.7852906), (20.9846057, 105.784806), (20.9846133, 105.7847084), (20.984583, 105.7845967), (20.9844879, 105.7844735), (20.9844659, 105.784445)]"
Vườn Trung Văn,770299543,20.99157831428571,105.78902822857144,"[(20.9918314, 105.7884381), (20.9924121, 105.789428), (20.9915979, 105.789953), (20.991087, 105.7890704), (20.99112, 105.7889939), (20.9911684, 105.7888761), (20.9918314, 105.7884381)]"
Vườn hoa Biệt thự Quốc Hội,770299544,20.993494014285712,105.79401307142858,"[(20.9936216, 105.7937861), (20.9935648, 105.7937625), (20.993508, 105.7937523), (20.9934701, 105.7937625), (20.9933219, 105.7938875), (20.9931704, 105.7941342), (20.993161, 105.7941849), (20.9932003, 105.7942116), (20.9933456, 105.7942536), (20.9935063, 105.7943451), (20.9938123, 105.7941598), (20.993814, 105.7941105), (20.9937983, 105.7940463), (20.9936216, 105.7937861)]"
Vườn hoa Trung Hòa - Nhân Chính,770299545,21.00489559,105.80188405999999,"[(21.0045765, 105.8019505), (21.0046092, 105.8019971), (21.0048115, 105.802285), (21.0048556, 105.8023482), (21.0054339, 105.8018979), (21.0051788, 105.8015214), (21.0051526, 105.8014828), (21.0051062, 105.8015205), (21.0046551, 105.8018867), (21.0045765, 105.8019505)]"
Công viên Trung Yên,770299546,21.0152867,105.7993348125,"[(21.0153138, 105.798618), (21.0148207, 105.7993527), (21.0149007, 105.7994338), (21.0150097, 105.7995488), (21.0152671, 105.7998306), (21.0154427, 105.8000229), (21.0162251, 105.7992537), (21.0153138, 105.798618)]"
Vườn hoa Yên Hòa,770299547,21.02039089090909,105.79573861818182,"[(21.020475, 105.7953089), (21.0205661, 105.7954024), (21.0206382, 105.7955732), (21.0207103, 105.7957317), (21.0206837, 105.7957968), (21.0206428, 105.7958685), (21.0201562, 105.7961505), (21.0200879, 105.7961505), (21.0200158, 105.7961017), (21.0198488, 105.7957317), (21.020475, 105.7953089)]"
Vườn Keangnam,770299548,21.017415908333334,105.78453774166667,"[(21.0184058, 105.7846726), (21.0177372, 105.7837302), (21.0174919, 105.7840249), (21.017244, 105.7842904), (21.0171191, 105.7844297), (21.0170255, 105.7845214), (21.016963, 105.7846004), (21.0168781, 105.7846895), (21.0167879, 105.7847816), (21.0169793, 105.7850641), (21.0179533, 105.7849755), (21.0184058, 105.7846726)]"
Vườn hoa Cửa Nam,770299549,21.028128063636363,105.84327540909091,"[(21.0281973, 105.843196), (21.0282511, 105.8432556), (21.0282416, 105.8433705), (21.0282038, 105.8434718), (21.0281376, 105.8434718), (21.0280507, 105.8433999), (21.0280074, 105.8432979), (21.0279843, 105.8431701), (21.028024, 105.8430933), (21.0281136, 105.8431066), (21.0281973, 105.843196)]"
Công viên KĐT Vĩnh Hoàng,770299552,20.984438879166667,105.86806205833334,"[(20.9839931, 105.8665679), (20.9839151, 105.8666385), (20.9838733, 105.8667157), (20.9838695, 105.8672036), (20.9838771, 105.8674028), (20.9838695, 105.8676671), (20.9838316, 105.867972), (20.9838354, 105.8682972), (20.9838543, 105.8684558), (20.9838316, 105.8686265), (20.9838278, 105.8688867), (20.9838961, 105.869029), (20.9839872, 105.8690697), (20.9842643, 105.869029), (20.9845186, 105.8690737), (20.9847266, 105.8690912), (20.985198, 105.8691051), (20.9854829, 105.8688151), (20.985578, 105.8687183), (20.9856163, 105.8686646), (20.9856531, 105.8683267), (20.9854966, 105.8672838), (20.985544, 105.8662815), (20.9839931, 105.8665679)]"
Công viên Yên Sở,770299553,20.96824562884615,105.85856826538465,"[(20.9661422, 105.8497801), (20.9660907, 105.8498772), (20.966062, 105.850625), (20.9658993, 105.8517621), (20.9656124, 105.8535651), (20.9655071, 105.8540773), (20.9653445, 105.8552452), (20.9648279, 105.8581853), (20.9646653, 105.8593532), (20.9646653, 105.8595171), (20.9647801, 105.8595171), (20.9648279, 105.8596195), (20.9649045, 105.8598859), (20.9648662, 105.8600498), (20.9649619, 105.8602444), (20.9650288, 105.8604186), (20.9648949, 105.8604596), (20.9647992, 105.8605825), (20.964837, 105.860859), (20.9647915, 105.8610662), (20.9648825, 105.8623946), (20.9648471, 105.8632358), (20.9647418, 105.8634612), (20.9648279, 105.8635841), (20.9649332, 105.8639017), (20.9649427, 105.8641783), (20.9650862, 105.8644549), (20.9652775, 105.8644241), (20.9694575, 105.8633529), (20.969807, 105.863381), (20.9711854, 105.8648733), (20.972011, 105.8658014), (20.9723316, 105.8659559), (20.9729003, 105.8659429), (20.9743105, 105.8656635), (20.975292, 105.8654877), (20.9753228, 105.8639161), (20.9754806, 105.8595779), (20.9754565, 105.8590005), (20.9750214, 105.857692), (20.974185, 105.8552666), (20.9739494, 105.8549889), (20.9736356, 105.8547562), (20.9716709, 105.8543546), (20.9710062, 105.8542187), (20.9705635, 105.8538939), (20.9701638, 105.853356), (20.9693928, 105.8503706), (20.9691625, 105.8500929), (20.9687889, 105.849817), (20.9684877, 105.8496843), (20.9661422, 105.8497801)]"
Vườn hoa Bắc Long Biên,770299554,21.046527542307693,105.86565496538462,"[(21.0460265, 105.865346), (21.0461536, 105.8656866), (21.0461582, 105.8656988), (21.0462131, 105.8657724), (21.0462748, 105.8658384), (21.0463437, 105.8658921), (21.0464128, 105.8659385), (21.0464727, 105.8659643), (21.0465266, 105.8659765), (21.0465806, 105.865982), (21.0466305, 105.865983), (21.0466809, 105.8659783), (21.0467386, 105.8659564), (21.0468, 105.8659049), (21.0468541, 105.8658422), (21.0469026, 105.8657424), (21.0469125, 105.8656402), (21.0469001, 105.8655303), (21.0468702, 105.8654457), (21.0468217, 105.8653491), (21.0467542, 105.8652895), (21.0466725, 105.8652396), (21.0464883, 105.8652139), (21.0463041, 105.8652224), (21.0461967, 105.8652496), (21.0460265, 105.865346)]"
Công viên Bê Tông,770328953,20.87943293333333,105.5748132,"[(20.8792479, 105.5751159), (20.8794284, 105.5741133), (20.8797826, 105.5741772), (20.8796429, 105.5752116), (20.8792479, 105.5751453), (20.8792479, 105.5751159)]"
Công viên Văn Phú,770328955,20.956018504166664,105.76640489166665,"[(20.9570946, 105.765449), (20.9570464, 105.7653974), (20.9561493, 105.765279), (20.956014, 105.7652843), (20.955945, 105.7653428), (20.9551223, 105.7660407), (20.954987, 105.7662017), (20.9549488, 105.7664003), (20.9548517, 105.7669417), (20.9548127, 105.767241), (20.9548348, 105.7672902), (20.9548757, 105.7673371), (20.9550124, 105.7673569), (20.9552693, 105.7674129), (20.956269, 105.7675981), (20.9564859, 105.7674496), (20.9567354, 105.7671726), (20.9571036, 105.7667882), (20.9568415, 105.7664429), (20.9567149, 105.766217), (20.9566667, 105.7660557), (20.9567089, 105.7659008), (20.9568596, 105.7656685), (20.9570946, 105.765449)]"
Công viên Hà Cầu,770328956,20.959343215384617,105.77944413076922,"[(20.9606567, 105.7802808), (20.9585634, 105.7807291), (20.9581364, 105.7803018), (20.9583596, 105.7801035), (20.9580382, 105.7797736), (20.9579093, 105.7793561), (20.9579011, 105.7790829), (20.9593664, 105.7777747), (20.9597105, 105.7774675), (20.9606531, 105.7786819), (20.9607846, 105.7789394), (20.9607258, 105.7800016), (20.9606567, 105.7802808)]"
Công viên tổ 9 Mỗ Lao,770328958,20.97858252,105.78228738,"[(20.9786718, 105.7820167), (20.9784091, 105.7820682), (20.9784306, 105.7821095), (20.978429, 105.7821356), (20.9785018, 105.7824333), (20.9785598, 105.7824973), (20.9786405, 105.7825332), (20.9787242, 105.7825485), (20.9787866, 105.7825148), (20.9786718, 105.7820167)]"
Công viên Thiên Văn Học Dương Nội,770328959,20.98062813125,105.7574917125,"[(20.9786188, 105.7584289), (20.9785287, 105.758563), (20.9785237, 105.7586327), (20.9785373, 105.7587214), (20.9803736, 105.7601406), (20.9804772, 105.7601462), (20.9805342, 105.7601057), (20.9829114, 105.756677), (20.9829164, 105.7566265), (20.9828963, 105.7565674), (20.9828512, 105.7564977), (20.9811783, 105.7550708), (20.9811132, 105.755044), (20.9810331, 105.75506), (20.9809379, 105.7551566), (20.9786188, 105.7584289)]"
Công viên Âm nhạc Đô Nghĩa,770328960,20.96004808181818,105.73652903636365,"[(20.9615216, 105.7348006), (20.9614484, 105.7346803), (20.9585236, 105.7366261), (20.9584754, 105.73671), (20.9584469, 105.7368135), (20.9591564, 105.7379814), (20.9592109, 105.7380136), (20.9592974, 105.737984), (20.9606542, 105.7372464), (20.9622725, 105.7361629), (20.9615216, 105.7348006)]"
Vườn hoa Đại học Kinh tế Quốc dân,770336406,20.99949598,105.8443164,"[(20.9995397, 105.8439855), (20.9991023, 105.8444153), (20.9994242, 105.8448028), (20.999874, 105.8443929), (20.9995397, 105.8439855)]"
Vườn hoa Văn Quán,782864077,20.97549787142857,105.79051495714285,"[(20.9756272, 105.7894888), (20.9765116, 105.7907704), (20.9748434, 105.7918527), (20.9746898, 105.7916298), (20.975941, 105.7907658), (20.9752449, 105.7896084), (20.9756272, 105.7894888)]"
Vườn hoa,786580801,20.97163428,105.78143751333333,"[(20.9725448, 105.7808937), (20.9721321, 105.7810874), (20.971794, 105.7813168), (20.9716575, 105.7814241), (20.9715649, 105.7815085), (20.9714296, 105.781648), (20.9711341, 105.7820034), (20.9709763, 105.7822167), (20.9708787, 105.782112), (20.9709149, 105.7819095), (20.971114, 105.7816225), (20.9712443, 105.7814857), (20.9721597, 105.7807884), (20.9724245, 105.7806523), (20.9725448, 105.7808937)]"
Vườn hoa,795140970,20.97583255,105.741385375,"[(20.9755796, 105.7413029), (20.9760454, 105.7412144), (20.9761256, 105.7417213), (20.9755796, 105.7413029)]"
Vườn hoa,795142588,20.980574649999998,105.73914505,"[(20.9806535, 105.7388755), (20.9800976, 105.7389747), (20.980894, 105.7398545), (20.9806535, 105.7388755)]"
Vườn hoa,795142945,20.982360039999996,105.73977457999999,"[(20.9826871, 105.7394951), (20.9828098, 105.7398116), (20.9820986, 105.7403668), (20.9815176, 105.7397043), (20.9826871, 105.7394951)]"
Vườn Nhật,839663173,21.003798606451614,105.75490311935485,"[(21.004417, 105.7552812), (21.0046724, 105.7546836), (21.0049826, 105.7539579), (21.0050011, 105.7539147), (21.0048622, 105.7538208), (21.004816, 105.7537896), (21.0048327, 105.753719), (21.004307, 105.7535706), (21.0040596, 105.7535054), (21.0039437, 105.7534754), (21.0035491, 105.7535757), (21.0029037, 105.7538405), (21.0027202, 105.7541443), (21.0026159, 105.7543108), (21.0023734, 105.7546977), (21.0024242, 105.7552655), (21.0024682, 105.7555669), (21.0025164, 105.7565821), (21.0030899, 105.75629), (21.0032558, 105.7562154), (21.0032933, 105.7561985), (21.0038544, 105.7559433), (21.0038863, 105.7558944), (21.0038938, 105.7557525), (21.0039469, 105.7556235), (21.0040019, 105.7555342), (21.0040131, 105.755521), (21.004078, 105.7554446), (21.0042691, 105.7552995), (21.0042919, 105.7552969), (21.004417, 105.7552812)]"
Công viên Con Voi,839675222,21.010257322222223,105.83333181111112,"[(21.0102851, 105.8333954), (21.0102005, 105.8332819), (21.0101999, 105.833114), (21.0101994, 105.832592), (21.0107072, 105.8332148), (21.0102059, 105.8337014), (21.0101635, 105.8337038), (21.0100693, 105.8335876), (21.0102851, 105.8333954)]"
Vườn hoa Kim Liên,839899602,21.008118366666665,105.83922872222222,"[(21.0083497, 105.8392279), (21.0081385, 105.8390833), (21.0081156, 105.8390814), (21.008089, 105.8390896), (21.0080537, 105.8391126), (21.008039, 105.8391313), (21.008023, 105.8391641), (21.0079071, 105.8399404), (21.0083497, 105.8392279)]"
Công viên Trung tâm,840934114,20.99988390666667,105.74139693999999,"[(21.0026196, 105.7407004), (21.0012543, 105.7401668), (21.0009922, 105.7401505), (20.9972005, 105.7412832), (20.9972753, 105.7414393), (20.9973684, 105.7416337), (20.9974037, 105.7417075), (20.9979535, 105.7428551), (20.998049, 105.7430544), (21.0001469, 105.7419518), (21.0005897, 105.7417022), (21.0010325, 105.7414739), (21.001233, 105.741374), (21.0025204, 105.7407609), (21.0026196, 105.7407004)]"
Công viên Thể thao,840934121,21.003766992857145,105.74145590714285,"[(21.0043743, 105.7416752), (21.0041884, 105.7419437), (21.0041133, 105.7418506), (21.0036841, 105.7420815), (21.0030992, 105.7414), (21.002824, 105.7410812), (21.0025204, 105.7407609), (21.0026196, 105.7407004), (21.0041056, 105.7412709), (21.0041435, 105.7413277), (21.0041817, 105.7414681), (21.004222, 105.7415337), (21.0042875, 105.7416136), (21.0043743, 105.7416752)]"
Vườn hoa Diên Hồng,879841441,21.02648841028037,105.85599163364485,"[(21.0267584, 105.8561126), (21.026746, 105.856117), (21.0267346, 105.856121), (21.0267027, 105.8561323), (21.0266919, 105.8561361), (21.0266633, 105.8561463), (21.0266557, 105.8561491), (21.0266313, 105.8561577), (21.0266222, 105.8561608), (21.0266094, 105.8561653), (21.0266015, 105.8561681), (21.0265689, 105.8561796), (21.0265608, 105.8561824), (21.0265293, 105.8561935), (21.0265124, 105.8561995), (21.0264933, 105.8562063), (21.0264871, 105.8562085), (21.0264691, 105.8562149), (21.0264492, 105.8562219), (21.0264299, 105.8562286), (21.0264234, 105.856231), (21.0264033, 105.8562381), (21.026378, 105.8562471), (21.0263544, 105.8562555), (21.0263267, 105.8562653), (21.0263173, 105.8562686), (21.0263118, 105.8562705), (21.0262924, 105.8562774), (21.0262594, 105.8562891), (21.0262543, 105.8562909), (21.0262475, 105.8562933), (21.0262357, 105.8562975), (21.0262275, 105.8563004), (21.0262054, 105.8563082), (21.0261979, 105.8563109), (21.0261879, 105.8563144), (21.0261793, 105.8563174), (21.0261589, 105.8563247), (21.026152, 105.8563271), (21.0261444, 105.8563298), (21.0260619, 105.8563589), (21.0260064, 105.8563787), (21.0259935, 105.8563768), (21.0259867, 105.8563664), (21.0259842, 105.8563533), (21.025988, 105.8563354), (21.0260334, 105.8561722), (21.0261576, 105.855727), (21.0261609, 105.8557149), (21.0261641, 105.8557034), (21.026173, 105.8556718), (21.0261792, 105.855656), (21.0261911, 105.8556477), (21.0262071, 105.8556477), (21.0262248, 105.8556518), (21.0263084, 105.8556804), (21.0263115, 105.8556815), (21.0263175, 105.8556835), (21.0263211, 105.8556847), (21.0263354, 105.8556897), (21.0264057, 105.8557137), (21.0264262, 105.8557207), (21.0264297, 105.8557219), (21.0264393, 105.8557252), (21.026444, 105.8557268), (21.0264487, 105.8557284), (21.0264904, 105.8557427), (21.0265115, 105.8557499), (21.0265164, 105.8557516), (21.0265211, 105.8557532), (21.0265249, 105.8557545), (21.0265344, 105.8557577), (21.0265477, 105.8557623), (21.0265596, 105.8557663), (21.0265741, 105.8557713), (21.0265822, 105.8557741), (21.0266086, 105.8557831), (21.0266142, 105.855785), (21.0266249, 105.8557887), (21.0266337, 105.8557917), (21.0266412, 105.8557943), (21.0266769, 105.8558065), (21.0266844, 105.855809), (21.0266903, 105.8558111), (21.0266978, 105.8558136), (21.0267039, 105.8558157), (21.0267187, 105.8558208), (21.026724, 105.8558226), (21.0267315, 105.8558252), (21.0267375, 105.8558272), (21.026745, 105.8558298), (21.026759, 105.8558346), (21.0267665, 105.8558372), (21.0267784, 105.8558412), (21.0267921, 105.8558459), (21.0268004, 105.8558487), (21.026816, 105.8558541), (21.0268246, 105.8558571), (21.0268341, 105.8558603), (21.026927, 105.8558919), (21.0269541, 105.8559094), (21.0269718, 105.855941), (21.0269769, 105.8559735), (21.0269701, 105.856015), (21.0269482, 105.8560394), (21.0269135, 105.8560578), (21.0267584, 105.8561126)]"
Công viên Mễ Trì,889113701,21.007671620833335,105.77176590833334,"[(21.0058012, 105.7710294), (21.0079492, 105.7692529), (21.0080984, 105.7692644), (21.0081667, 105.769358), (21.0088697, 105.770321), (21.008907, 105.7703714), (21.0090748, 105.7705982), (21.0091261, 105.7706676), (21.0095462, 105.7712615), (21.0100265, 105.7719056), (21.0099996, 105.7722343), (21.0088044, 105.773063), (21.0086202, 105.772621), (21.0078183, 105.77296), (21.0079462, 105.7733852), (21.007733, 105.7733891), (21.0076316, 105.7733909), (21.0073801, 105.7733549), (21.0053762, 105.7730083), (21.0053128, 105.7729884), (21.005275, 105.7728785), (21.0052742, 105.7727309), (21.0055803, 105.7713179), (21.0058012, 105.7710294)]"
Vườn hoa,892583617,20.96153126,105.74746028,"[(20.9616286, 105.747431), (20.9615159, 105.7476018), (20.9613854, 105.7475045), (20.9614978, 105.7473331), (20.9616286, 105.747431)]"
Quảng trường,892583620,20.96099718,105.74706164,"[(20.9613939, 105.7471931), (20.9612337, 105.7474593), (20.9603958, 105.7468645), (20.9605686, 105.7465982), (20.9613939, 105.7471931)]"
Jump Arena Tăng Bạt Hổ,898540569,21.015921742857138,105.85909705714286,"[(21.0162378, 105.8588848), (21.0156197, 105.8590207), (21.0156532, 105.8591953), (21.0156698, 105.8592822), (21.015746, 105.8592654), (21.0162879, 105.8591462), (21.0162378, 105.8588848)]"
Công viên Long Biên,908417669,21.060802383333332,105.90511972222222,"[(21.0634916, 105.9038026), (21.0635328, 105.9040019), (21.0628013, 105.9058923), (21.0612457, 105.9057229), (21.06077, 105.906902), (21.0602337, 105.9066287), (21.0601159, 105.9067488), (21.0599836, 105.9067581), (21.0598032, 105.9066696), (21.0596823, 105.9065669), (21.0595954, 105.9064839), (21.0589782, 105.9051896), (21.0588298, 105.9048785), (21.0596192, 105.904424), (21.0591124, 105.9034129), (21.061336, 105.9021209), (21.0618202, 105.9021488), (21.0634916, 105.9038026)]"
Vườn hoa Lạc Long Quân,911561441,21.06917576,105.81198795999998,"[(21.0693309, 105.8118073), (21.0691698, 105.8117301), (21.0689335, 105.8122589), (21.0691137, 105.8123362), (21.0693309, 105.8118073)]"
Vườn hoa Thuỷ lợi,916528084,21.00776881538462,105.82405473846153,"[(21.0087661, 105.824739), (21.0088148, 105.8247269), (21.0088444, 105.8247196), (21.0086809, 105.8242375), (21.008609, 105.8241974), (21.0068014, 105.8232815), (21.0066585, 105.8232412), (21.0064952, 105.82331), (21.0063098, 105.8234109), (21.0063217, 105.8234711), (21.0076572, 105.8241692), (21.0082695, 105.8244683), (21.0087661, 105.824739)]"
Vườn hoa Sơn Tây,921987264,21.14140388888889,105.50512712222222,"[(21.1414942, 105.5048002), (21.1412441, 105.5046607), (21.141124, 105.505291), (21.141189, 105.5054225), (21.1412916, 105.5055163), (21.1415743, 105.5055351), (21.1415793, 105.5052374), (21.1416443, 105.5048807), (21.1414942, 105.5048002)]"
Vườn hoa Giang Biên,932101144,21.063594033333334,105.91542976666666,"[(21.0638983, 105.9148635), (21.0640926, 105.9154459), (21.0640622, 105.9155256), (21.0633896, 105.9157765), (21.0633481, 105.9157827), (21.0633082, 105.9157812), (21.0630862, 105.9157321), (21.0632628, 105.9150969), (21.0638983, 105.9148635)]"
Vườn hoa Phùng Hưng,942762464,21.03396987142857,105.84569582857141,"[(21.0342607, 105.8457261), (21.0337786, 105.8458275), (21.0337325, 105.8457887), (21.0337204, 105.8455714), (21.0337747, 105.8455569), (21.0342615, 105.8456741), (21.0342607, 105.8457261)]"
Vườn hoa Nông dân,959984228,21.0957093,105.91619177999999,"[(21.0958957, 105.9162736), (21.095629, 105.9163935), (21.0954676, 105.9160674), (21.0956585, 105.9159508), (21.0958957, 105.9162736)]"
Vườn hoa Thị trấn Yên Viên,959985390,21.090352760000002,105.92253639999998,"[(21.0905385, 105.9224687), (21.0902907, 105.9228344), (21.0900671, 105.9226372), (21.090329, 105.922273), (21.0905385, 105.9224687)]"
Vườn đình Lã Côi,959988676,21.09808728181818,105.92353723636361,"[(21.0981846, 105.9233662), (21.0981858, 105.9236417), (21.0981203, 105.9236519), (21.0981167, 105.9236915), (21.0980834, 105.9236941), (21.0980834, 105.9236149), (21.0979036, 105.9236047), (21.0979036, 105.9234644), (21.0980917, 105.9234491), (21.0981024, 105.9233649), (21.0981846, 105.9233662)]"
